transaction_id,step,orig_id,dest_id,amount,isFraud_true,fraud_prob_pred,isFraud_pred,day,orig_balance_ratio,dest_balance_ratio,orig_curr_volatility,dest_curr_volatility
1735197356,735.0,499840,422130,2127.0103,0.0,0.091495216,0,30.0,,,,
1735197357,735.0,307670,428290,355.3463,0.0,0.11825678,0,30.0,,,,
1735197358,735.0,342700,24220,18140.957,0.0,0.07191446,0,30.0,,,,
1735197359,735.0,118070,313601,1061.754,0.0,0.07073573,0,30.0,,,,
1735197360,735.0,85411,83720,206.7714,0.0,0.06381907,0,30.0,,,,
1735197361,735.0,146530,143420,723.3045,0.0,0.09671458,0,30.0,,,,
1735197362,735.0,101270,230930,712.688,0.0,0.056700584,0,30.0,,,,
1735197363,735.0,132581,38360,1907.3745,0.0,0.08347006,0,30.0,,,,
1735197364,735.0,466350,437080,719.3282,0.0,0.054699108,0,30.0,,,,
1735197365,735.0,347500,402480,2596.6006,0.0,0.17149471,0,30.0,,,,
1735197366,735.0,306091,288080,5646.781,0.0,0.065698214,0,30.0,,,,
1735197367,735.0,227660,171750,1398.9424,0.0,0.123419106,0,30.0,,,,
1735197368,735.0,204350,420570,986.54736,0.0,0.03932733,0,30.0,,,,
1735197369,735.0,395100,395970,588.867,0.0,0.03911008,0,30.0,,,,
1735197370,735.0,332000,114591,576.006,0.0,0.07897287,0,30.0,,,,
1735197371,735.0,344060,112270,4009.4143,0.0,0.054923438,0,30.0,,,,
1735197372,735.0,385820,35890,345.58838,0.0,0.08553236,0,30.0,,,,
1735197373,735.0,485240,187400,6573.2563,0.0,0.033163175,0,30.0,,,,
1735197374,735.0,221300,146960,2817.2986,1.0,0.6849714,1,30.0,,,,
1735197375,735.0,470350,45370,2192.1072,0.0,0.04987632,0,30.0,,,,
1735197376,735.0,282960,338750,576.2006,0.0,0.11028691,0,30.0,,,,
1735197377,735.0,166700,316970,10136.77,0.0,0.085280016,0,30.0,,,,
1735197378,735.0,92120,289070,313.7769,1.0,0.59041595,1,30.0,,,,
1735197379,735.0,452340,412300,595.41473,0.0,0.1325495,0,30.0,,,,
1735197380,735.0,102140,365960,217.12192,0.0,0.18186204,0,30.0,,,,
1735197381,735.0,146200,11110,582.4949,1.0,0.64120823,1,30.0,,,,
1735197382,735.0,339710,448120,1250.4493,0.0,0.23454516,0,30.0,,,,
1735197383,735.0,495760,395970,292.24112,0.0,0.19971503,0,30.0,,,,
1735197384,735.0,29320,495210,4977.3516,0.0,0.045897357,0,30.0,,,,
1735197385,735.0,485060,457870,3621.939,0.0,0.043936394,0,30.0,,,,
1735197386,735.0,383040,39320,730.6918,0.0,0.11620332,0,30.0,,,,
1735197387,735.0,402570,380640,918.9697,1.0,0.73259515,1,30.0,,,,
1735197388,735.0,139900,177920,90.89007,0.0,0.26287788,0,30.0,,,,
1735197389,735.0,140420,349230,4135.768,0.0,0.049149215,0,30.0,,,,
1735197390,735.0,95450,490971,1353.2234,0.0,0.04944918,0,30.0,,,,
1735197391,735.0,393680,458230,5304.089,0.0,0.060668238,0,30.0,,,,
1735197392,735.0,222231,242591,1418.6246,0.0,0.030409511,0,30.0,,,,
1735197393,735.0,254380,87180,5266.9033,0.0,0.08040893,0,30.0,,,,
1735197394,735.0,354290,19511,3213.848,0.0,0.12078849,0,30.0,,,,
1735197395,735.0,424670,348570,1176.7488,0.0,0.277599,0,30.0,,,,
1735197396,735.0,157540,179110,318.2847,0.0,0.07243209,0,30.0,,,,
1735197397,735.0,74600,166960,2141.1797,0.0,0.08286236,0,30.0,,,,
1735197398,735.0,495510,396880,4142.69,0.0,0.061240986,0,30.0,,,,
1735197399,735.0,123150,498900,3448.1707,0.0,0.10400696,0,30.0,,,,
1735197400,735.0,123050,449690,49.23352,0.0,0.17612088,0,30.0,,,,
1735197401,735.0,344210,332520,1388.9691,0.0,0.13180257,0,30.0,,,,
1735197402,735.0,230140,414720,497.0269,1.0,0.6883245,1,30.0,,,,
1735197403,735.0,186060,297400,358.29083,0.0,0.121624656,0,30.0,,,,
1735197404,735.0,282740,321280,3140.1206,0.0,0.06694375,0,30.0,,,,
1735197405,735.0,429550,278531,10132.966,0.0,0.06674646,0,30.0,,,,
1735197406,735.0,338760,267710,28035.678,0.0,0.046061583,0,30.0,,,,
1735197407,735.0,141410,392781,8463.141,0.0,0.042013384,0,30.0,,,,
1735197408,735.0,316000,395090,7967.5312,0.0,0.034003872,0,30.0,,,,
1735197409,735.0,137220,176350,2102.5098,0.0,0.03245047,0,30.0,,,,
1735197410,735.0,18540,206330,9247.01,0.0,0.079584666,0,30.0,,,,
1735197411,735.0,157390,281870,593.2646,0.0,0.06823177,0,30.0,,,,
1735197412,735.0,170120,20961,607.8015,0.0,0.11592816,0,30.0,,,,
1735197413,735.0,473880,213280,1423.1992,0.0,0.059269805,0,30.0,,,,
1735197414,735.0,131500,42830,7308.463,0.0,0.04027195,0,30.0,,,,
1735197415,735.0,431750,137050,1514.306,0.0,0.21837245,0,30.0,,,,
1735197416,735.0,425230,368460,11543.621,0.0,0.060178503,0,30.0,,,,
1735197417,735.0,201120,65180,2073.9934,0.0,0.06863101,0,30.0,,,,
1735197418,735.0,200440,455251,1215.1881,1.0,0.7363158,1,30.0,,,,
1735197419,735.0,249120,85050,4576.2725,0.0,0.08427443,0,30.0,,,,
1735197420,735.0,123000,195940,371.88953,0.0,0.07562646,0,30.0,,,,
1735197421,735.0,190210,114250,3550.9775,0.0,0.08412017,0,30.0,,,,
1735197422,735.0,461550,437110,504.23465,0.0,0.19807187,0,30.0,,,,
1735197423,735.0,495620,432260,1648.743,0.0,0.04422691,0,30.0,,,,
1735197424,735.0,47040,380100,226.86443,0.0,0.07794928,0,30.0,,,,
1735197425,735.0,220550,5290,1787.0325,0.0,0.26250282,0,30.0,,,,
1735197426,735.0,486860,286510,1494.8925,0.0,0.052754108,0,30.0,,,,
1735197427,735.0,219960,402980,1334.9834,0.0,0.2373866,0,30.0,,,,
1735197428,735.0,272970,175810,802.7364,0.0,0.07475275,0,30.0,,,,
1735197429,735.0,96851,117480,2911.1284,0.0,0.031431843,0,30.0,,,,
1735197430,735.0,274220,396700,4791.108,0.0,0.04201382,0,30.0,,,,
1735197431,735.0,274240,149380,1051.088,0.0,0.07686127,0,30.0,,,,
1735197432,735.0,168090,418190,689.21625,0.0,0.05211212,0,30.0,,,,
1735197433,735.0,110500,218540,2043.2369,1.0,0.7006481,1,30.0,,,,
1735197434,735.0,387420,49050,3873.667,0.0,0.07201178,0,30.0,,,,
1735197435,735.0,387530,460060,409.4062,0.0,0.09890376,0,30.0,,,,
1735197436,735.0,156060,499460,15409.682,0.0,0.048268422,0,30.0,,,,
1735197437,735.0,476150,235640,5817.599,0.0,0.051405545,0,30.0,,,,
1735197438,735.0,436620,318250,380.44434,0.0,0.12061894,0,30.0,,,,
1735197439,735.0,124060,74820,3981.1016,0.0,0.051232286,0,30.0,,,,
1735197440,735.0,111070,227200,700.10547,0.0,0.15191835,0,30.0,,,,
1735197441,735.0,96930,87830,676.4375,0.0,0.10484269,0,30.0,,,,
1735197442,735.0,449930,30951,8711.969,0.0,0.14814222,0,30.0,,,,
1735197443,735.0,449970,431390,336.29337,0.0,0.1133044,0,30.0,,,,
1735197444,735.0,432790,339240,4397.529,0.0,0.040157605,0,30.0,,,,
1735197445,735.0,156440,317780,2920.8572,0.0,0.080215275,0,30.0,,,,
1735197446,735.0,262460,117530,1172.8855,0.0,0.130971,0,30.0,,,,
1735197447,735.0,110941,415510,6025.8706,0.0,0.04527276,0,30.0,,,,
1735197448,735.0,263030,316970,16696.941,0.0,0.07645452,0,30.0,,,,
1735197449,735.0,401960,273340,14879.839,0.0,0.04766999,0,30.0,,,,
1735197450,735.0,461270,253470,58587.617,0.0,0.08122829,0,30.0,,,,
1735197451,735.0,461250,357540,1446.4417,0.0,0.051056497,0,30.0,,,,
1735197452,735.0,173290,154671,354.73303,0.0,0.0996178,0,30.0,,,,
1735197453,735.0,471950,490241,3423.8276,0.0,0.20530751,0,30.0,,,,
1735197454,735.0,416210,83740,7340.598,0.0,0.058081422,0,30.0,,,,
1735197455,735.0,184120,264230,2130.7617,0.0,0.13335869,0,30.0,,,,
1735197456,735.0,184110,379171,411.3837,0.0,0.33321035,0,30.0,,,,
1735197457,735.0,472470,318000,138.55496,0.0,0.15014023,0,30.0,,,,
1735197458,735.0,292130,357301,1248.432,0.0,0.038396616,0,30.0,,,,
1735197459,735.0,197920,115190,5447.5386,0.0,0.06635424,0,30.0,,,,
1735197460,735.0,136750,458490,4406.0933,0.0,0.041460216,0,30.0,,,,
1735197461,735.0,298251,198460,1041.7794,0.0,0.1758913,0,30.0,,,,
1735197462,735.0,288960,63300,486.02084,0.0,0.2369176,0,30.0,,,,
1735197463,735.0,10170,177630,1857.3854,0.0,0.027859176,0,30.0,,,,
1735197464,735.0,473400,487170,134.17073,0.0,0.13918552,0,30.0,,,,
1735197465,735.0,466100,48270,3687.9675,0.0,0.06342939,0,30.0,,,,
1735197466,735.0,427090,121210,1987.9202,0.0,0.039596304,0,30.0,,,,
1735197467,735.0,24180,390790,1860.6827,0.0,0.19787374,0,30.0,,,,
1735197468,735.0,130000,218350,4065.3186,0.0,0.06441387,0,30.0,,,,
1735197469,735.0,45411,65290,1000.3907,0.0,0.06263476,0,30.0,,,,
1735197470,735.0,142191,202740,239.00558,0.0,0.093084574,0,30.0,,,,
1735197471,735.0,249650,253980,1599.6617,1.0,0.6671561,1,30.0,,,,
1735197472,735.0,136500,456590,138.01114,0.0,0.11693407,0,30.0,,,,
1735197473,735.0,491820,250160,143.10515,0.0,0.10673842,0,30.0,,,,
1735197474,735.0,203400,483520,1025.876,0.0,0.07599485,0,30.0,,,,
1735197475,735.0,490421,461310,3043.8708,0.0,0.05871394,0,30.0,,,,
1735197476,735.0,40780,406150,1869.7993,0.0,0.056544535,0,30.0,,,,
1735197477,735.0,179690,56740,8640.144,0.0,0.076642536,0,30.0,,,,
1735197478,735.0,339601,201920,2434.2642,0.0,0.0644692,0,30.0,,,,
1735197479,735.0,454850,459080,1133.7347,0.0,0.075912535,0,30.0,,,,
1735197480,735.0,14450,168790,442.90952,0.0,0.2109449,0,30.0,,,,
1735197481,735.0,42170,288110,827.1581,0.0,0.18970966,0,30.0,,,,
1735197482,735.0,398440,359930,300.945,0.0,0.124676205,0,30.0,,,,
1735197483,735.0,148801,382600,597.2866,0.0,0.12511674,0,30.0,,,,
1735197484,735.0,366690,335660,128.6217,0.0,0.20381121,0,30.0,,,,
1735197485,735.0,304570,136061,506.34042,0.0,0.096799456,0,30.0,,,,
1735197486,735.0,401470,214970,3481.544,0.0,0.044543736,0,30.0,,,,
1735197487,735.0,366610,221600,710.8075,0.0,0.031830497,0,30.0,,,,
1735197488,735.0,131430,147100,859.72656,0.0,0.3005698,0,30.0,,,,
1735197489,735.0,131350,13080,486.58475,0.0,0.08674912,0,30.0,,,,
1735197490,735.0,432860,221960,692.27826,0.0,0.24588276,0,30.0,,,,
1735197491,735.0,179650,182480,426.66415,0.0,0.15860854,0,30.0,,,,
1735197492,735.0,58430,264660,337.79407,0.0,0.098354176,0,30.0,,,,
1735197493,735.0,154110,378400,5668.869,0.0,0.0513978,0,30.0,,,,
1735197494,735.0,44660,73540,5219.5513,0.0,0.0717229,0,30.0,,,,
1735197495,735.0,154260,228320,239.98785,0.0,0.26441166,0,30.0,,,,
1735197496,735.0,259690,58070,7796.7173,0.0,0.072384514,0,30.0,,,,
1735197497,735.0,259790,400090,2857.0703,0.0,0.1631049,0,30.0,,,,
1735197498,735.0,78320,237140,859.9062,0.0,0.14915995,0,30.0,,,,
1735197499,735.0,381140,146880,4160.454,0.0,0.0473303,0,30.0,,,,
1735197500,735.0,357660,429840,910.3673,0.0,0.12460782,0,30.0,,,,
1735197501,735.0,58240,278531,5603.149,0.0,0.086716466,0,30.0,,,,
1735197502,735.0,289280,152120,1439.576,0.0,0.030072972,0,30.0,,,,
1735197503,735.0,426990,150220,2866.968,0.0,0.060662974,0,30.0,,,,
1735197504,735.0,90000,121070,1653.6448,0.0,0.08526982,0,30.0,,,,
1735197505,735.0,395950,411740,222.22371,0.0,0.21348557,0,30.0,,,,
1735197506,735.0,97660,436140,1517.786,0.0,0.04209868,0,30.0,,,,
1735197507,735.0,387800,418751,210.77881,0.0,0.11471288,0,30.0,,,,
1735197508,735.0,326640,179330,1636.9833,0.0,0.16862628,0,30.0,,,,
1735197509,735.0,405770,4830,2922.93,0.0,0.060010448,0,30.0,,,,
1735197510,735.0,300030,343510,18013.375,0.0,0.06473564,0,30.0,,,,
1735197511,735.0,400880,397760,2830.228,0.0,0.08013402,0,30.0,,,,
1735197512,735.0,387820,44181,514.1649,0.0,0.11953522,0,30.0,,,,
1735197513,735.0,310310,136050,6157.97,0.0,0.10915102,0,30.0,,,,
1735197514,735.0,381280,454430,912.8795,0.0,0.124916255,0,30.0,,,,
1735197515,735.0,1740,270680,650.0518,0.0,0.099798135,0,30.0,,,,
1735197516,735.0,390180,281850,7275.0396,0.0,0.037592415,0,30.0,,,,
1735197517,735.0,301270,263610,6512.963,0.0,0.07723467,0,30.0,,,,
1735197518,735.0,237180,464960,1030.0686,0.0,0.13346115,0,30.0,,,,
1735197519,735.0,271780,454190,3357.9065,0.0,0.05319933,0,30.0,,,,
1735197520,735.0,65620,412780,544.9454,0.0,0.26894426,0,30.0,,,,
1735197521,735.0,479250,317070,1293.6631,0.0,0.030968139,0,30.0,,,,
1735197522,735.0,87480,68130,4059.5364,0.0,0.059111245,0,30.0,,,,
1735197523,735.0,65440,286130,694.6975,0.0,0.040727608,0,30.0,,,,
1735197524,735.0,435690,56250,413.3088,0.0,0.19393404,0,30.0,,,,
1735197525,735.0,341400,257871,164.27171,0.0,0.24856429,0,30.0,,,,
1735197526,735.0,497930,462970,3498.715,0.0,0.053557195,0,30.0,,,,
1735197527,735.0,135530,151400,719.24286,0.0,0.1472921,0,30.0,,,,
1735197528,735.0,274410,72150,1845.6267,0.0,0.1436459,0,30.0,,,,
1735197529,735.0,274630,333280,5918.101,0.0,0.056448497,0,30.0,,,,
1735197530,735.0,61460,374280,472.81894,0.0,0.076938316,0,30.0,,,,
1735197531,735.0,126470,337120,3174.576,0.0,0.072963595,0,30.0,,,,
1735197532,735.0,202700,89010,6768.744,0.0,0.086736806,0,30.0,,,,
1735197533,735.0,18970,97310,1739.4315,0.0,0.065756105,0,30.0,,,,
1735197534,735.0,278090,48770,554.1631,0.0,0.07948502,0,30.0,,,,
1735197535,735.0,278120,335321,2460.112,0.0,0.045319747,0,30.0,,,,
1735197536,735.0,171660,236540,4652.9253,0.0,0.04043691,0,30.0,,,,
1735197537,735.0,32010,427040,355.95062,0.0,0.09094825,0,30.0,,,,
1735197538,735.0,464270,135510,430.864,0.0,0.20220241,0,30.0,,,,
1735197539,735.0,126270,238000,3363.3904,0.0,0.041394774,0,30.0,,,,
1735197540,735.0,236910,319260,234.90875,0.0,0.16935198,0,30.0,,,,
1735197541,735.0,493560,243200,1174.4718,0.0,0.19340023,0,30.0,,,,
1735197542,735.0,83060,34570,2029.8394,0.0,0.073664404,0,30.0,,,,
1735197543,735.0,197680,5130,2557.8164,0.0,0.06528937,0,30.0,,,,
1735197544,735.0,59920,24130,174764.58,1.0,0.8592613,1,30.0,,,,
1735197545,735.0,89500,483680,426.59387,0.0,0.099613935,0,30.0,,,,
1735197546,735.0,202770,29480,752.4673,0.0,0.099750094,0,30.0,,,,
1735197547,735.0,97990,184110,8331.68,0.0,0.071734264,0,30.0,,,,
1735197548,735.0,232170,374980,1567.5957,0.0,0.019449212,0,30.0,,,,
1735197549,735.0,193760,143770,2801.4146,0.0,0.076455206,0,30.0,,,,
1735197550,735.0,351540,95070,429.4818,0.0,0.071115956,0,30.0,,,,
1735197551,735.0,44750,348260,1776.6775,0.0,0.19596538,0,30.0,,,,
1735197552,735.0,260230,5310,270.93375,0.0,0.083234705,0,30.0,,,,
1735197553,735.0,78050,228520,1857.8467,0.0,0.06708553,0,30.0,,,,
1735197554,735.0,446390,139960,1399.339,1.0,0.65296066,1,30.0,,,,
1735197555,735.0,236530,399010,610.31775,1.0,0.61880773,1,30.0,,,,
1735197556,735.0,430720,302610,5849.5264,0.0,0.07006375,0,30.0,,,,
1735197557,735.0,426440,330330,951.47345,0.0,0.16277848,0,30.0,,,,
1735197558,735.0,449290,226530,2939.7917,0.0,0.046123,0,30.0,,,,
1735197559,735.0,19101,499270,139.07492,0.0,0.10638462,0,30.0,,,,
1735197560,735.0,490241,362300,384.1782,0.0,0.13151176,0,30.0,,,,
1735197561,735.0,43960,293381,563.4106,0.0,0.040262662,0,30.0,,,,
1735197562,735.0,412820,491450,70836.4,0.0,0.17149298,0,30.0,,,,
1735197563,735.0,468980,187781,706.8276,0.0,0.13062364,0,30.0,,,,
1735197564,735.0,11060,144390,581.4278,0.0,0.037117362,0,30.0,,,,
1735197565,735.0,194600,386870,15307.816,0.0,0.06755751,0,30.0,,,,
1735197566,735.0,335090,22951,27071.39,0.0,0.06143632,0,30.0,,,,
1735197567,735.0,277730,98070,1530.5828,1.0,0.5986926,1,30.0,,,,
1735197568,735.0,178390,489761,7303.5234,0.0,0.10878448,0,30.0,,,,
1735197569,735.0,178400,240681,1040.3053,0.0,0.10110698,0,30.0,,,,
1735197570,735.0,89260,205530,3379.7734,0.0,0.05943574,0,30.0,,,,
1735197571,735.0,314830,259780,360.79828,0.0,0.17505197,0,30.0,,,,
1735197572,735.0,21920,303450,9115.26,0.0,0.057107773,0,30.0,,,,
1735197573,735.0,60170,364530,1495.3689,1.0,0.6346109,1,30.0,,,,
1735197574,735.0,33300,338310,511.6106,0.0,0.30384904,0,30.0,,,,
1735197575,735.0,11340,444900,6347.1274,0.0,0.05189856,0,30.0,,,,
1735197576,735.0,217070,198580,2520.129,0.0,0.06313553,0,30.0,,,,
1735197577,735.0,216850,68480,358.33804,0.0,0.15708396,0,30.0,,,,
1735197578,735.0,216880,216820,7680.951,0.0,0.04975837,0,30.0,,,,
1735197579,735.0,290240,310361,1348.6613,0.0,0.057748735,0,30.0,,,,
1735197580,735.0,459210,66010,1682.948,0.0,0.21015817,0,30.0,,,,
1735197581,735.0,326120,172290,446.93347,0.0,0.22037014,0,30.0,,,,
1735197582,735.0,104460,94980,12396.853,0.0,0.04498877,0,30.0,,,,
1735197583,735.0,184300,314440,644.78094,0.0,0.08318449,0,30.0,,,,
1735197584,735.0,12420,299300,12117.939,0.0,0.036467142,0,30.0,,,,
1735197585,735.0,256381,22981,833.4536,0.0,0.11878569,0,30.0,,,,
1735197586,735.0,457270,304600,1564.2089,0.0,0.069388464,0,30.0,,,,
1735197587,735.0,129280,103700,1039.6935,0.0,0.09792831,0,30.0,,,,
1735197588,735.0,105970,3410,188.75403,0.0,0.08808743,0,30.0,,,,
1735197589,735.0,333100,219450,6614.77,0.0,0.023000434,0,30.0,,,,
1735197590,735.0,6040,345440,7868.8896,0.0,0.054135386,0,30.0,,,,
1735197591,735.0,357990,460130,1016.17474,0.0,0.04191646,0,30.0,,,,
1735197592,735.0,474000,151890,652.20447,0.0,0.06879083,0,30.0,,,,
1735197593,735.0,389110,461930,3660.617,0.0,0.062811166,0,30.0,,,,
1735197594,735.0,276930,313910,4962.6914,0.0,0.021336531,0,30.0,,,,
1735197595,735.0,202160,322490,381.50977,0.0,0.05504108,0,30.0,,,,
1735197596,735.0,98900,155520,423.76202,0.0,0.16326402,0,30.0,,,,
1735197597,735.0,481760,135730,473.28677,0.0,0.07148191,0,30.0,,,,
1735197598,735.0,302831,68900,4865.7827,0.0,0.036023635,0,30.0,,,,
1735197599,735.0,345040,473040,5186.416,0.0,0.053353757,0,30.0,,,,
1735197600,735.0,422290,484670,17083.049,0.0,0.039643858,0,30.0,,,,
1735197601,735.0,105990,388320,4380.064,1.0,0.65297276,1,30.0,,,,
1735197602,735.0,311690,369420,354.45847,0.0,0.073252656,0,30.0,,,,
1735197603,735.0,106070,147051,262.54883,0.0,0.13962239,0,30.0,,,,
1735197604,735.0,240660,396430,1850.87,0.0,0.036355108,0,30.0,,,,
1735197605,735.0,209790,419890,287.52856,0.0,0.15902461,0,30.0,,,,
1735197606,735.0,22250,127260,8032.0127,0.0,0.06701972,0,30.0,,,,
1735197607,735.0,423460,449630,643.8085,0.0,0.09514269,0,30.0,,,,
1735197608,735.0,196910,396780,261.26514,0.0,0.10391839,0,30.0,,,,
1735197609,735.0,22770,286531,499.83652,0.0,0.07234554,0,30.0,,,,
1735197610,735.0,396490,309070,622.3282,0.0,0.116891146,0,30.0,,,,
1735197611,735.0,430820,356820,3420.4531,0.0,0.043712903,0,30.0,,,,
1735197612,735.0,290350,325200,2333.1038,0.0,0.044647958,0,30.0,,,,
1735197613,735.0,163080,469170,2124.7195,0.0,0.07113535,0,30.0,,,,
1735197614,735.0,464421,248280,198.23924,0.0,0.19622286,0,30.0,,,,
1735197615,735.0,488041,428440,579.22235,0.0,0.19284962,0,30.0,,,,
1735197616,735.0,299860,118510,353.9343,0.0,0.22452419,0,30.0,,,,
1735197617,735.0,100290,97611,1057.8564,0.0,0.108184904,0,30.0,,,,
1735197618,735.0,454560,306620,2044.0015,0.0,0.09151403,0,30.0,,,,
1735197619,735.0,145400,341080,1180.2274,0.0,0.2216677,0,30.0,,,,
1735197620,735.0,475280,199900,1696.7324,0.0,0.050601147,0,30.0,,,,
1735197621,735.0,383850,464270,1257.5779,0.0,0.2540501,0,30.0,,,,
1735197622,735.0,306840,413560,2820.9817,0.0,0.05771536,0,30.0,,,,
1735197623,735.0,438710,26880,3341.96,0.0,0.08338385,0,30.0,,,,
1735197624,735.0,475410,362990,299.13055,1.0,0.64657146,1,30.0,,,,
1735197625,735.0,306170,469710,32073.258,0.0,0.1596793,0,30.0,,,,
1735197626,735.0,17840,273860,1696.6093,0.0,0.06233,0,30.0,,,,
1735197627,735.0,38420,414590,1132.2222,0.0,0.061473362,0,30.0,,,,
1735197628,735.0,440520,161170,407.77124,0.0,0.1972886,0,30.0,,,,
1735197629,735.0,162040,367940,229.1393,0.0,0.12235303,0,30.0,,,,
1735197630,735.0,496740,112080,4920.2085,0.0,0.048535127,0,30.0,,,,
1735197631,735.0,418860,290761,962.32697,1.0,0.7108131,1,30.0,,,,
1735197632,735.0,120660,391020,2465.2136,0.0,0.06780879,0,30.0,,,,
1735197633,735.0,73030,393030,11823.51,0.0,0.0370207,0,30.0,,,,
1735197634,735.0,119950,264070,5363.893,0.0,0.07466748,0,30.0,,,,
1735197635,735.0,486320,320551,4834.6377,0.0,0.13035327,0,30.0,,,,
1735197636,735.0,212800,219800,432.05527,0.0,0.08742237,0,30.0,,,,
1735197637,735.0,432610,106390,3819.5798,0.0,0.07992736,0,30.0,,,,
1735197638,735.0,102320,184120,987.8901,0.0,0.09991001,0,30.0,,,,
1735197639,735.0,34040,344450,3762.7566,0.0,0.13838704,0,30.0,,,,
1735197640,735.0,481010,208640,1517.813,0.0,0.16092429,0,30.0,,,,
1735197641,735.0,374220,421090,4643.6104,0.0,0.033662837,0,30.0,,,,
1735197642,735.0,247700,34370,209.95071,0.0,0.197902,0,30.0,,,,
1735197643,735.0,37550,200540,4866.1284,0.0,0.059623063,0,30.0,,,,
1735197644,735.0,352930,137790,14945.511,0.0,0.046404935,0,30.0,,,,
1735197645,735.0,72490,352830,301.00504,0.0,0.09962353,0,30.0,,,,
1735197646,735.0,47980,31580,1922.4585,0.0,0.05259974,0,30.0,,,,
1735197647,735.0,56310,470511,429.11642,0.0,0.07174033,0,30.0,,,,
1735197648,735.0,174080,423230,2301.8618,0.0,0.123075336,0,30.0,,,,
1735197649,735.0,85220,391270,2443.9058,1.0,0.59189004,1,30.0,,,,
1735197650,735.0,254040,406020,6578.2593,0.0,0.029798644,0,30.0,,,,
1735197651,735.0,493160,440470,2138.8433,0.0,0.06337939,0,30.0,,,,
1735197652,735.0,50,277720,1511.381,0.0,0.05490293,0,30.0,,,,
1735197653,735.0,55170,67210,6730.3984,0.0,0.090744376,0,30.0,,,,
1735197654,735.0,384980,365641,4738.173,0.0,0.1409189,0,30.0,,,,
1735197655,735.0,118510,496250,569.4401,0.0,0.2216355,0,30.0,,,,
1735197656,735.0,117940,478171,10073.561,0.0,0.12990187,0,30.0,,,,
1735197657,735.0,451460,305490,493.48157,0.0,0.22729526,0,30.0,,,,
1735197658,735.0,139260,73780,676.64795,0.0,0.042161476,0,30.0,,,,
1735197659,735.0,348040,460440,6747.3486,0.0,0.049019314,0,30.0,,,,
1735197660,735.0,16930,256561,237.56305,0.0,0.07822762,0,30.0,,,,
1735197661,735.0,139420,46460,72489.6,0.0,0.13948645,0,30.0,,,,
1735197662,735.0,247120,121130,9123.426,0.0,0.114749566,0,30.0,,,,
1735197663,735.0,485850,92310,35535.254,0.0,0.080374464,0,30.0,,,,
1735197664,735.0,55970,317680,2828.4106,0.0,0.06885667,0,30.0,,,,
1735197665,735.0,279740,465240,8754.019,0.0,0.099359386,0,30.0,,,,
1735197666,735.0,175260,51760,3856.5308,0.0,0.06581482,0,30.0,,,,
1735197667,735.0,175810,280560,503.98758,0.0,0.10646084,0,30.0,,,,
1735197668,735.0,471060,120530,3055.6902,0.0,0.037800346,0,30.0,,,,
1735197669,735.0,485900,169850,990.6158,0.0,0.10788121,0,30.0,,,,
1736197670,736.0,71080,61950,3298.0132,0.0,0.05015655,0,30.0,,,,
1736197671,736.0,266970,178550,30176.55,0.0,0.050872903,0,30.0,,,,
1736197672,736.0,496380,296220,3458.3835,0.0,0.058174692,0,30.0,,,,
1736197673,736.0,265750,361030,15887.436,0.0,0.03307135,0,30.0,,,,
1736197674,736.0,413300,22600,192.71198,0.0,0.23186168,0,30.0,,,,
1736197675,736.0,378180,142550,1664.5925,0.0,0.104191005,0,30.0,,,,
1736197676,736.0,447410,441400,1510.8978,0.0,0.16852863,0,30.0,,,,
1736197677,736.0,238940,44840,1948.5056,0.0,0.047341287,0,30.0,,,,
1736197678,736.0,27630,189970,1067.4567,0.0,0.11038106,0,30.0,,,,
1736197679,736.0,418190,439300,1390.8335,0.0,0.063634954,0,30.0,,,,
1736197680,736.0,307850,19101,1601.8267,0.0,0.06062051,0,30.0,,,,
1736197681,736.0,439350,331080,857.2373,0.0,0.105088,0,30.0,,,,
1736197682,736.0,364100,140420,259.37024,0.0,0.14740264,0,30.0,,,,
1736197683,736.0,71230,131100,349.24792,0.0,0.073483,0,30.0,,,,
1736197684,736.0,175870,460620,3639.3872,0.0,0.039685972,0,30.0,,,,
1736197685,736.0,70790,484970,2655.3372,0.0,0.07821909,0,30.0,,,,
1736197686,736.0,401140,319360,5926.2754,0.0,0.03880631,0,30.0,,,,
1736197687,736.0,307500,109560,5295.639,0.0,0.05329448,0,30.0,,,,
1736197688,736.0,54950,280181,48036.324,0.0,0.103724554,0,30.0,,,,
1736197689,736.0,94120,327050,232.56532,0.0,0.090815574,0,30.0,,,,
1736197690,736.0,428820,88000,2633.5088,0.0,0.030706648,0,30.0,,,,
1736197691,736.0,316470,391950,2210.2886,0.0,0.12871258,0,30.0,,,,
1736197692,736.0,205600,110420,9338.364,0.0,0.029410584,0,30.0,,,,
1736197693,736.0,280480,159190,807.4304,0.0,0.046082646,0,30.0,,,,
1736197694,736.0,298960,216950,1225.9252,0.0,0.15479903,0,30.0,,,,
1736197695,736.0,243490,181540,3013.044,0.0,0.07179093,0,30.0,,,,
1736197696,736.0,203240,241340,2396.6206,0.0,0.07932778,0,30.0,,,,
1736197697,736.0,90010,395381,1102.8925,0.0,0.12389644,0,30.0,,,,
1736197698,736.0,97900,219470,7075.226,0.0,0.051179104,0,30.0,,,,
1736197699,736.0,243420,195401,4949.544,0.0,0.034729213,0,30.0,,,,
